house_id,house_location,fp_seg_num,fp_perimeter_len,seg_numTOunique_lengths,fp_avg_seg_len_3long,fp_avg_seg_len_3short,ratio_3lngTO3hrt,footprint_area,boundingbox_area,bbTOfp_ratio,bb_rotation,vector,bb_0_180_axis_len,bb_90_270_axis_len,bb_lngTOshrt_ratio
547,Moreton_Bay_Mixed,14,67.006,1,8.825,0.943,9.359,161.034,266.15,1.653,22,"{0.375,0.927,0}",19.688,13.518,1.456
548,Moreton_Bay_Mixed,6,50.288,1,11.408,5.354,2.131,135.724,160.727,1.184,64,"{0.899,0.438,0}",13.103,12.266,1.068
549,Moreton_Bay_Mixed,8,55.317,1,11.14,2.556,4.359,166.639,190.877,1.145,84,"{-0.995,0.105,0}",15.72,12.142,1.295
550,Moreton_Bay_Mixed,8,60.395,1,12.436,3.512,3.541,199.307,229.166,1.15,8,"{0.139,0.99,0}",16.459,13.923,1.182
551,Moreton_Bay_Mixed,10,48.382,1,11.187,0.698,16.018,116.342,134.952,1.16,82,"{-0.99,0.139,0}",15.866,8.506,1.865
552,Moreton_Bay_Mixed,12,64.925,1,8.324,1.515,5.495,188.213,252.405,1.341,82,"{-0.99,0.139,0}",19.863,12.707,1.563
553,Moreton_Bay_Mixed,16,62.53,1,8.754,1.006,8.706,176.801,246.315,1.393,14,"{0.242,0.97,0}",16.366,15.051,1.087
554,Moreton_Bay_Mixed,8,49.456,1,9.628,2.905,3.314,133.289,154.495,1.159,54,"{-0.809,0.588,0}",12.586,12.275,1.025
555,Moreton_Bay_Mixed,4,38.954,1,10.45,9.07,1.152,90.806,93.419,1.029,22,"{-0.375,0.927,0}",11.883,7.862,1.512
556,Moreton_Bay_Mixed,6,45.69,1,11.406,3.824,2.983,127.326,131.89,1.036,82,"{-0.99,0.139,0}",12.304,10.719,1.148
557,Moreton_Bay_Mixed,12,65.273,1,10.762,1.899,5.667,189.863,256.88,1.353,2,"{0.035,0.999,0}",19.031,13.498,1.41
558,Moreton_Bay_Mixed,4,53.371,1,14.185,12.49,1.136,171.642,171.97,1.002,0,"{0,1,0}",15.9,10.816,1.47
559,Moreton_Bay_Mixed,10,72.482,1,12.093,3.016,4.009,237.352,333.353,1.404,68,"{0.927,0.375,0}",18.71,17.817,1.05
560,Moreton_Bay_Mixed,20,45.44,1,7.728,0.573,13.491,99.148,111.592,1.126,10,"{0.174,0.985,0}",12.741,8.759,1.455
561,Moreton_Bay_Mixed,12,81.346,1,12.472,2.245,5.555,230.747,412.408,1.787,36,"{-0.588,0.809,0}",20.565,20.054,1.025
562,Moreton_Bay_Mixed,17,55.398,1,7.062,0.908,7.777,154.459,196.539,1.272,64,"{0.899,0.438,0}",15.246,12.891,1.183
563,Moreton_Bay_Mixed,14,70.346,1,12.504,0.298,41.907,279.484,306.369,1.096,84,"{-0.995,0.105,0}",18.164,16.867,1.077
564,Moreton_Bay_Mixed,6,52.049,1,11.434,5.915,1.933,146.533,169.58,1.157,20,"{0.342,0.94,0}",13.91,12.191,1.141
565,Moreton_Bay_Mixed,16,64.643,1,7.636,0.68,11.236,177.869,256.674,1.443,80,"{-0.985,0.174,0}",18.415,13.938,1.321
566,Moreton_Bay_Mixed,18,85.723,1,13.066,0.829,15.754,244.992,382.517,1.561,38,"{0.616,0.788,0}",23.208,16.482,1.408
567,Moreton_Bay_Mixed,8,53.279,1,12.52,2.135,5.863,152.726,170.384,1.116,34,"{-0.559,0.829,0}",16.778,10.155,1.652
568,Moreton_Bay_Mixed,10,74.944,1,15.08,1.222,12.345,274.074,349.7,1.276,66,"{0.914,0.407,0}",21.509,16.258,1.323
569,Moreton_Bay_Mixed,18,61.037,1,9.899,0.581,17.028,197.648,219.102,1.109,90,"{1,0,0}",17.567,12.472,1.409
570,Moreton_Bay_Mixed,10,72.134,1,12.087,3.057,3.954,197.367,327.229,1.658,58,"{0.848,0.53,0}",18.79,17.415,1.079
571,Moreton_Bay_Mixed,16,54.543,1,9.748,0.357,27.332,154.082,178.167,1.156,8,"{0.139,0.99,0}",15.341,11.614,1.321
572,Moreton_Bay_Mixed,6,46.576,1,11.044,4.481,2.465,120.383,133.089,1.106,56,"{0.829,0.559,0}",14.016,9.496,1.476
573,Moreton_Bay_Mixed,10,73.205,1,14.966,1.506,9.939,293.062,335.524,1.145,8,"{0.139,0.99,0}",18.828,17.82,1.057
574,Moreton_Bay_Mixed,8,58.412,1,13.322,1.546,8.616,199.609,216.518,1.085,50,"{-0.766,0.643,0}",16.261,13.316,1.221
575,Moreton_Bay_Mixed,22,67.158,1,10.769,1.054,10.222,207.477,221.347,1.067,16,"{0.276,0.961,0}",15.925,13.899,1.146
576,Moreton_Bay_Mixed,8,45.427,1,10.353,1.36,7.61,114.475,120.663,1.054,82,"{-0.99,0.139,0}",12.79,9.434,1.356
577,Moreton_Bay_Mixed,8,49.139,1,11.628,1.928,6.03,129.694,140.367,1.082,80,"{-0.985,0.174,0}",15.922,8.816,1.806
578,Moreton_Bay_Mixed,8,56.222,1,11.559,2.084,5.548,168.577,193.561,1.148,80,"{-0.985,0.174,0}",16.787,11.531,1.456
579,Moreton_Bay_Mixed,8,56.091,1,9.72,4.14,2.348,158.149,197.47,1.249,62,"{0.883,0.469,0}",14.595,13.53,1.079
580,Moreton_Bay_Mixed,12,62.057,1,12.223,1.295,9.441,208.012,237.37,1.141,82,"{-0.99,0.139,0}",17.985,13.198,1.363
581,Moreton_Bay_Mixed,12,58.727,1,10.134,1.389,7.297,171.036,210.682,1.232,82,"{-0.99,0.139,0}",17.526,12.021,1.458
582,Moreton_Bay_Mixed,26,73.611,1,7.689,0.395,19.447,185.519,243.371,1.312,56,"{0.829,0.559,0}",15.803,15.4,1.026
583,Moreton_Bay_Mixed,16,73.446,1,10.184,0.657,15.506,262.952,295.279,1.123,88,"{0.999,0.035,0}",21.795,13.548,1.609
584,Moreton_Bay_Mixed,6,46.406,1,10.631,4.838,2.198,121.827,134.587,1.105,26,"{-0.438,0.899,0}",13.025,10.333,1.26
585,Moreton_Bay_Mixed,6,44.762,1,10.614,4.307,2.464,119.535,128.336,1.074,22,"{0.375,0.927,0}",11.978,10.715,1.118
586,Moreton_Bay_Mixed,18,73.469,1,11.962,0.484,24.733,251,306.549,1.221,82,"{0.99,0.139,0}",18.221,16.824,1.083
587,Moreton_Bay_Mixed,6,74.937,1,17.759,7.219,2.46,326.197,359.16,1.101,70,"{0.94,0.342,0}",19.691,18.24,1.08
588,Moreton_Bay_Mixed,6,58.078,1,13.092,6.268,2.089,185.015,213.838,1.156,84,"{0.995,0.105,0}",15.747,13.579,1.16
589,Moreton_Bay_Mixed,9,73.022,1,15.019,3.329,4.511,229.989,315.392,1.371,18,"{0.309,0.951,0}",20.796,15.166,1.371
590,Moreton_Bay_Mixed,8,52.683,1,11.923,1.563,7.629,160.653,168.003,1.046,58,"{-0.848,0.53,0}",16.195,10.374,1.561
591,Moreton_Bay_Mixed,4,46.567,1,12.148,11.133,1.091,133.223,136.761,1.027,10,"{0.174,0.985,0}",13.295,10.287,1.292
592,Moreton_Bay_Mixed,8,67.218,1,14.949,3.418,4.373,254.19,284.134,1.118,80,"{-0.985,0.174,0}",18.786,15.125,1.242
593,Moreton_Bay_Mixed,8,49.173,1,8.637,2.802,3.082,130.73,147.297,1.127,52,"{-0.788,0.616,0}",14.995,9.823,1.526
594,Moreton_Bay_Mixed,16,49.751,1,9.122,0.503,18.125,132.01,149.786,1.135,64,"{0.899,0.438,0}",14.659,10.218,1.435
595,Moreton_Bay_Mixed,40,108.277,1,6.194,0.352,17.577,322.834,439.528,1.361,90,"{1,0,0}",30.875,14.236,2.169
596,Moreton_Bay_Mixed,4,97.717,1,30.241,18.588,1.627,292.825,309.488,1.057,28,"{-0.469,0.883,0}",41.952,7.377,5.687
597,Moreton_Bay_Mixed,10,83.17,1,16.37,2.053,7.974,286.992,405.671,1.414,80,"{-0.985,0.174,0}",26.089,15.55,1.678
598,Moreton_Bay_Mixed,10,45.229,1,9.58,0.553,17.328,119.991,130.185,1.085,8,"{0.139,0.99,0}",11.994,10.855,1.105
599,Moreton_Bay_Mixed,14,69.216,1,10.972,0.924,11.868,234.469,281.256,1.2,84,"{-0.995,0.105,0}",18.007,15.62,1.153
600,Moreton_Bay_Mixed,6,54.334,1,13.354,4.758,2.807,175.413,187.492,1.069,8,"{0.139,0.99,0}",14.68,12.772,1.149
601,Moreton_Bay_Mixed,8,72.237,1,15.53,3.833,4.052,190.882,332.931,1.744,18,"{0.309,0.951,0}",18.549,17.949,1.033
602,Moreton_Bay_Mixed,8,61.267,1,14.158,1.441,9.823,230.081,240.088,1.043,8,"{0.139,0.99,0}",16.324,14.707,1.11
603,Moreton_Bay_Mixed,8,66.942,1,13.098,3.56,3.68,231.538,277.384,1.198,82,"{-0.99,0.139,0}",19.383,14.31,1.354
604,Moreton_Bay_Mixed,10,54.173,1,12.339,1.193,10.343,152.93,168.876,1.104,52,"{-0.788,0.616,0}",17.463,9.67,1.806
605,Moreton_Bay_Mixed,8,55.533,1,11.994,2.179,5.503,178.919,193.108,1.079,80,"{-0.985,0.174,0}",14.81,13.039,1.136
606,Moreton_Bay_Mixed,16,87.697,1,16.259,0.656,24.779,371.54,404.695,1.089,82,"{-0.99,0.139,0}",28.23,14.336,1.969
607,Moreton_Bay_Mixed,8,70.379,1,14.548,2.988,4.868,267.298,311.139,1.164,80,"{0.985,0.174,0}",18.572,16.754,1.109
608,Moreton_Bay_Mixed,18,75.925,1,10.406,0.857,12.147,266.509,316.427,1.187,68,"{-0.927,0.375,0}",21.619,14.637,1.477
609,Moreton_Bay_Mixed,12,59.982,1,12.097,1.482,8.163,170.158,215.825,1.268,70,"{0.94,0.342,0}",18.13,11.904,1.523
610,Moreton_Bay_Mixed,8,84.287,1,21.887,1.83,11.962,371.503,390.872,1.052,52,"{0.788,0.616,0}",28.758,13.592,2.116
611,Moreton_Bay_Mixed,4,49.37,1,12.647,12.14,1.042,151.889,158.553,1.044,10,"{0.174,0.985,0}",13.032,12.167,1.071
612,Moreton_Bay_Mixed,10,63.794,1,11.745,1.826,6.43,200.113,254.339,1.271,78,"{-0.978,0.208,0}",19.019,13.373,1.422
613,Moreton_Bay_Mixed,10,60.209,1,12.729,1.454,8.754,191.39,228.172,1.192,66,"{-0.914,0.407,0}",15.496,14.725,1.052
614,Moreton_Bay_Mixed,14,67.383,1,11.007,0.749,14.69,168.324,238.083,1.414,74,"{-0.961,0.276,0}",23.23,10.249,2.267
615,Moreton_Bay_Mixed,22,71.954,1,9.107,0.558,16.33,189.556,264.985,1.398,88,"{0.999,0.035,0}",18.904,14.017,1.349
616,Moreton_Bay_Mixed,6,54.236,1,13.419,4.659,2.88,140.045,153.32,1.095,8,"{0.139,0.99,0}",19.568,7.835,2.497
617,Moreton_Bay_Mixed,6,57.122,1,14.991,4.05,3.702,193.491,201.093,1.039,82,"{-0.99,0.139,0}",17.447,11.526,1.514
618,Moreton_Bay_Mixed,6,49.932,1,11.254,5.39,2.088,134.236,156.257,1.164,80,"{-0.985,0.174,0}",13.614,11.478,1.186
619,Moreton_Bay_Mixed,18,89.333,1,9.416,2.101,4.482,232.003,457.434,1.972,28,"{-0.469,0.883,0}",22.503,20.328,1.107
620,Moreton_Bay_Mixed,6,45.16,1,10.802,4.251,2.541,114.299,124.183,1.086,52,"{-0.788,0.616,0}",13.631,9.111,1.496
621,Moreton_Bay_Mixed,20,74.274,1,9.254,0.538,17.192,245.042,339.26,1.385,10,"{0.174,0.985,0}",20.956,16.189,1.294
622,Moreton_Bay_Mixed,24,79.452,1,10.276,0.856,12.009,275.187,311.197,1.131,90,"{1,0,0}",21.51,14.468,1.487
623,Moreton_Bay_Mixed,4,53.263,1,14.105,12.486,1.13,171.687,175.305,1.021,80,"{-0.985,0.174,0}",15.872,11.045,1.437
624,Moreton_Bay_Mixed,6,49.369,1,10.945,5.511,1.986,134.939,142.939,1.059,80,"{-0.985,0.174,0}",15.519,9.21,1.685
625,Moreton_Bay_Mixed,10,70.508,1,12.316,2.797,4.402,243.842,315.839,1.295,12,"{0.208,0.978,0}",19.015,16.61,1.145
626,Moreton_Bay_Mixed,4,39.067,1,10.459,9.066,1.154,91.076,94.445,1.037,8,"{0.139,0.99,0}",11.954,7.901,1.513
627,Moreton_Bay_Mixed,4,45.821,1,12.579,10.314,1.22,119.854,123.228,1.028,72,"{0.951,0.309,0}",14.88,8.281,1.797
628,Moreton_Bay_Mixed,37,135.87,1,11.033,0.448,24.619,395.482,663.792,1.678,12,"{0.208,0.978,0}",35.292,18.808,1.876
629,Moreton_Bay_Mixed,8,60.115,1,11.367,3.484,3.262,195.217,229.302,1.175,8,"{0.139,0.99,0}",15.759,14.55,1.083
630,Moreton_Bay_Mixed,4,57.172,1,14.982,13.544,1.106,200.094,205.563,1.027,8,"{0.139,0.99,0}",16.54,12.428,1.331
631,Moreton_Bay_Mixed,12,71.661,1,12.348,1.46,8.455,234.018,316.392,1.352,12,"{0.208,0.978,0}",21.312,14.845,1.436
632,Moreton_Bay_Mixed,10,76.643,1,12.42,2.368,5.244,294.01,360.236,1.225,70,"{-0.94,0.342,0}",22.969,15.683,1.465
633,Moreton_Bay_Mixed,6,60.124,1,14.802,5.239,2.825,203.103,223.085,1.098,50,"{-0.766,0.643,0}",18.283,12.201,1.498
634,Moreton_Bay_Mixed,12,60.905,1,10.865,1.068,10.173,180.514,216.21,1.198,82,"{-0.99,0.139,0}",16.566,13.051,1.269
635,Moreton_Bay_Mixed,10,63.205,1,10.963,2.363,4.64,195.225,252.64,1.294,82,"{-0.99,0.139,0}",17.194,14.693,1.17
636,Moreton_Bay_Mixed,18,63.731,1,7.728,0.386,20.039,167.236,256.522,1.534,10,"{-0.174,0.985,0}",16.249,15.787,1.029
637,Moreton_Bay_Mixed,12,70.026,1,12.508,1.784,7.013,230.703,280.538,1.216,20,"{0.342,0.94,0}",21.159,13.259,1.596
638,Moreton_Bay_Mixed,8,54.083,1,10.102,3.961,2.551,138.19,179.896,1.302,64,"{0.899,0.438,0}",15.056,11.949,1.26
639,Moreton_Bay_Mixed,4,49.936,1,14.457,10.502,1.377,120.804,126.63,1.048,8,"{0.139,0.99,0}",18.524,6.836,2.71
640,Moreton_Bay_Mixed,4,54.842,1,15.492,11.923,1.299,159.413,160.518,1.007,60,"{-0.866,0.5,0}",19.073,8.416,2.266
641,Moreton_Bay_Mixed,6,43.198,1,9.787,4.613,2.122,105.826,113.532,1.073,80,"{-0.985,0.174,0}",12.967,8.755,1.481
642,Moreton_Bay_Mixed,32,103.171,1,10.145,0.446,22.768,362.617,507.362,1.399,6,"{0.105,0.995,0}",28.53,17.783,1.604
643,Moreton_Bay_Mixed,8,58.394,1,9.971,4.616,2.16,164.578,213.986,1.3,2,"{-0.035,0.999,0}",14.867,14.394,1.033
644,Moreton_Bay_Mixed,10,68.113,1,12.143,2.332,5.207,217.901,275.201,1.263,56,"{-0.829,0.559,0}",22.095,12.455,1.774
645,Moreton_Bay_Mixed,14,58.211,1,8.32,1.099,7.568,151.181,198.025,1.31,54,"{0.809,0.588,0}",14.411,13.742,1.049
646,Moreton_Bay_Mixed,4,78.824,1,23.202,16.204,1.432,278.306,290.392,1.043,36,"{-0.588,0.809,0}",30.319,9.578,3.166
647,Moreton_Bay_Mixed,18,81.093,1,13.226,1.135,11.65,254.789,307.473,1.207,10,"{0.174,0.985,0}",22.67,13.563,1.671
648,Moreton_Bay_Mixed,12,67.927,1,12.701,0.788,16.113,254.142,287.039,1.129,80,"{-0.985,0.174,0}",17.3,16.592,1.043
649,Moreton_Bay_Mixed,14,88.647,1,13.783,1.458,9.457,327.896,400.618,1.222,90,"{1,0,0}",23.559,17.005,1.385
650,Moreton_Bay_Mixed,8,49.601,1,11.071,2.129,5.2,135.749,156.25,1.151,38,"{0.616,0.788,0}",12.935,12.08,1.071
651,Moreton_Bay_Mixed,12,67.774,1,12.678,0.5,25.343,226.001,279.965,1.239,84,"{-0.995,0.105,0}",20.227,13.841,1.461
652,Moreton_Bay_Mixed,12,66.401,1,15.327,0.676,22.68,260.709,277.781,1.065,18,"{0.309,0.951,0}",18.793,14.781,1.271
653,Moreton_Bay_Mixed,6,63.399,1,13.751,7.382,1.863,209.346,250.922,1.199,38,"{0.616,0.788,0}",18.545,13.53,1.371
654,Moreton_Bay_Mixed,6,50.9,1,11.424,5.543,2.061,104.057,164.844,1.584,80,"{-0.985,0.174,0}",13.703,12.03,1.139
655,Moreton_Bay_Mixed,18,81.791,1,13.027,1.065,12.23,253.422,341.773,1.349,8,"{0.139,0.99,0}",22.132,15.442,1.433
656,Moreton_Bay_Mixed,8,48.701,1,9.895,1.708,5.793,124.739,145.879,1.169,10,"{0.174,0.985,0}",13.978,10.437,1.339
657,Moreton_Bay_Mixed,8,57.632,1,11.875,2.886,4.115,154.257,200.532,1.3,8,"{0.139,0.99,0}",17.617,11.383,1.548
658,Moreton_Bay_Mixed,10,54.729,1,10.812,1.613,6.703,152.011,189.235,1.245,52,"{0.788,0.616,0}",14.561,12.996,1.12
659,Moreton_Bay_Mixed,10,87.7,1,20.107,0.51,39.447,330.705,476.561,1.441,68,"{-0.927,0.375,0}",25.592,18.622,1.374
660,Moreton_Bay_Mixed,4,47.631,1,13.314,10.414,1.278,123.916,130.119,1.05,52,"{-0.788,0.616,0}",16.486,7.893,2.089
661,Moreton_Bay_Mixed,6,42.956,1,9.8,4.519,2.169,102.292,116.004,1.134,80,"{-0.985,0.174,0}",11.926,9.727,1.226
662,Moreton_Bay_Mixed,4,51.712,1,14.371,11.405,1.26,148.34,153.143,1.032,70,"{-0.94,0.342,0}",17.497,8.752,1.999
663,Moreton_Bay_Mixed,4,67.09,1,18.751,14.792,1.268,246.089,248.041,1.008,10,"{0.174,0.985,0}",22.737,10.909,2.084
664,Moreton_Bay_Mixed,10,51.818,1,10.706,0.917,11.68,149.215,167.288,1.121,66,"{0.914,0.407,0}",15.467,10.816,1.43
665,Moreton_Bay_Mixed,6,58.697,1,13.644,5.921,2.304,175.418,213.116,1.215,10,"{0.174,0.985,0}",17.025,12.518,1.36
666,Moreton_Bay_Mixed,4,56.16,1,15.18,12.929,1.174,186.332,189.235,1.016,80,"{-0.985,0.174,0}",17.372,10.893,1.595
667,Moreton_Bay_Mixed,8,50.954,1,9.164,3.522,2.602,132.216,164.017,1.241,84,"{-0.995,0.105,0}",12.954,12.661,1.023
668,Moreton_Bay_Mixed,22,62.058,1,10.403,0.325,32.051,177.968,211.982,1.191,8,"{0.139,0.99,0}",15.238,13.911,1.095
669,Moreton_Bay_Mixed,8,59.918,1,11.99,3.305,3.628,186.737,227.867,1.22,80,"{-0.985,0.174,0}",16.293,13.986,1.165
670,Moreton_Bay_Mixed,4,46.078,1,11.664,11.464,1.017,132.592,137.941,1.04,80,"{-0.985,0.174,0}",11.766,11.724,1.004
671,Moreton_Bay_Mixed,8,55.09,1,10.282,2.569,4.002,168.312,183.677,1.091,82,"{-0.99,0.139,0}",16.593,11.069,1.499
672,Moreton_Bay_Mixed,8,60.907,1,12.62,2.619,4.818,210.16,228.551,1.088,16,"{0.276,0.961,0}",17.237,13.26,1.3
673,Moreton_Bay_Mixed,8,50.562,1,9.403,3.296,2.853,132.704,163.165,1.23,82,"{-0.99,0.139,0}",12.893,12.656,1.019
674,Moreton_Bay_Mixed,4,58.795,1,15.647,13.734,1.139,207.964,215.736,1.037,10,"{0.174,0.985,0}",17.781,12.133,1.466
675,Moreton_Bay_Mixed,8,57.866,1,10.235,3.821,2.678,173.886,211.747,1.218,56,"{0.829,0.559,0}",15.824,13.382,1.182
676,Moreton_Bay_Mixed,8,51.743,1,10.368,2.49,4.164,138.922,163.332,1.176,34,"{0.559,0.829,0}",15.568,10.491,1.484
677,Moreton_Bay_Mixed,12,71.547,1,11.27,1.705,6.609,207.587,322.589,1.554,50,"{-0.766,0.643,0}",18.445,17.489,1.055
678,Moreton_Bay_Mixed,8,97.344,1,17.59,7.075,2.486,356.229,604.713,1.698,14,"{-0.242,0.97,0}",25.932,23.319,1.112
679,Moreton_Bay_Mixed,6,55.72,1,12.168,6.405,1.9,161.725,191.572,1.185,24,"{0.407,0.914,0}",15.841,12.093,1.31
680,Moreton_Bay_Mixed,8,52.147,1,11.129,1.714,6.494,162.415,169.493,1.044,10,"{0.174,0.985,0}",14.502,11.687,1.241
681,Moreton_Bay_Mixed,12,55.623,1,9.38,0.833,11.267,154.574,186.712,1.208,60,"{0.866,0.5,0}",16.843,11.086,1.519
682,Moreton_Bay_Mixed,12,83.19,1,15.242,1.551,9.829,260.063,302.852,1.165,80,"{-0.985,0.174,0}",22.718,13.331,1.704
683,Moreton_Bay_Mixed,10,58.367,1,9.281,2.123,4.372,137.859,198.289,1.438,82,"{-0.99,0.139,0}",18.84,10.525,1.79
684,Moreton_Bay_Mixed,8,61.032,1,11.172,4.173,2.677,192.199,233.377,1.214,52,"{0.788,0.616,0}",15.538,15.02,1.034
685,Moreton_Bay_Mixed,14,71.008,1,12.518,0.831,15.064,250.507,306.611,1.224,56,"{0.829,0.559,0}",18.599,16.485,1.128
686,Moreton_Bay_Mixed,12,73.857,1,12.602,1.553,8.115,216.842,265.199,1.223,20,"{0.342,0.94,0}",16.623,15.954,1.042
687,Moreton_Bay_Mixed,4,50.885,1,14.296,11.181,1.279,140.606,143.563,1.021,82,"{-0.99,0.139,0}",17.435,8.234,2.117
688,Moreton_Bay_Mixed,20,64.561,1,12.64,0.947,13.349,208.349,220.905,1.06,2,"{0.035,0.999,0}",15.881,13.91,1.142
689,Moreton_Bay_Mixed,4,50.156,1,15.204,9.848,1.544,93.586,94.964,1.015,68,"{-0.927,0.375,0}",20.611,4.608,4.473
690,Moreton_Bay_Mixed,8,46.626,1,10.014,2.541,3.941,114.324,136.111,1.191,22,"{-0.375,0.927,0}",13.309,10.227,1.301
691,Moreton_Bay_Mixed,8,51.978,1,9.971,3.002,3.321,144.221,172.412,1.195,64,"{-0.899,0.438,0}",13.392,12.875,1.04
692,Moreton_Bay_Mixed,10,57.829,1,10.947,1.601,6.836,184.351,210.292,1.141,10,"{0.174,0.985,0}",15.944,13.19,1.209
693,Moreton_Bay_Mixed,4,65.98,1,16.745,16.289,1.028,271.691,279.839,1.03,80,"{-0.985,0.174,0}",17.279,16.196,1.067
694,Moreton_Bay_Mixed,12,70.334,1,13.869,1.486,9.331,224.779,275.482,1.226,82,"{0.99,0.139,0}",18.402,14.97,1.229
695,Moreton_Bay_Mixed,8,68.137,1,12.729,4.071,3.127,229.559,292.518,1.274,82,"{0.99,0.139,0}",17.729,16.499,1.075
696,Moreton_Bay_Mixed,10,71.08,1,12.942,3.049,4.245,222.283,258.248,1.162,10,"{0.174,0.985,0}",16.617,15.541,1.069
697,Moreton_Bay_Mixed,6,62.334,1,14.455,6.323,2.286,226.679,246.599,1.088,64,"{0.899,0.438,0}",17.412,14.163,1.229
698,Moreton_Bay_Mixed,8,49.731,1,10.744,1.849,5.811,127.276,148.753,1.169,34,"{0.559,0.829,0}",15.4,9.659,1.594
699,Moreton_Bay_Mixed,10,63.988,1,14.535,1.251,11.617,226.11,238.336,1.054,28,"{-0.469,0.883,0}",16.266,14.653,1.11
700,Moreton_Bay_Mixed,8,57.377,1,14.199,1.892,7.505,186.494,201.519,1.081,84,"{0.995,0.105,0}",17.162,11.742,1.462
701,Moreton_Bay_Mixed,10,67.186,1,12.071,1.578,7.649,228.727,288.677,1.262,62,"{0.883,0.469,0}",18.353,15.729,1.167
702,Moreton_Bay_Mixed,8,45.746,1,10.43,1.638,6.367,111.316,118.243,1.062,42,"{-0.669,0.743,0}",15.211,7.773,1.957
703,Moreton_Bay_Mixed,10,46.114,1,9.204,1.212,7.593,121.094,136.007,1.123,14,"{0.242,0.97,0}",12.151,11.193,1.086
704,Moreton_Bay_Mixed,6,68.55,1,15.813,7.037,2.247,274.746,289.829,1.055,8,"{0.139,0.99,0}",19.631,14.764,1.33
705,Moreton_Bay_Mixed,12,58.471,1,10.396,1.656,6.278,173.681,213.739,1.231,58,"{-0.848,0.53,0}",14.972,14.276,1.049
706,Moreton_Bay_Mixed,6,54.879,1,13.216,5.077,2.603,176.213,192.947,1.095,80,"{-0.985,0.174,0}",14.686,13.138,1.118
707,Moreton_Bay_Mixed,4,48.059,1,12.081,11.912,1.014,144.304,145.851,1.011,80,"{-0.985,0.174,0}",12.323,11.835,1.041
708,Moreton_Bay_Mixed,10,52.517,1,10.686,1.683,6.349,128.474,171.857,1.338,70,"{-0.94,0.342,0}",14.352,11.975,1.198
709,Moreton_Bay_Mixed,8,63.986,1,13.678,2.832,4.83,232.983,255.979,1.099,80,"{-0.985,0.174,0}",17.518,14.612,1.199
710,Moreton_Bay_Mixed,8,51.081,1,9.899,3.122,3.171,128.604,151.909,1.181,38,"{0.616,0.788,0}",16.18,9.389,1.723
711,Moreton_Bay_Mixed,8,73.815,1,16.53,3.417,4.838,268.818,334.508,1.244,80,"{-0.985,0.174,0}",21.701,15.415,1.408
712,Moreton_Bay_Mixed,12,72.499,1,14.418,0.648,22.244,255.958,307.707,1.202,24,"{-0.407,0.914,0}",21.376,14.395,1.485
713,Moreton_Bay_Mixed,10,66.4,1,14.857,1.432,10.374,224.48,288.212,1.284,44,"{0.695,0.719,0}",18.479,15.597,1.185
714,Moreton_Bay_Mixed,16,64.835,1,9.273,0.773,12.002,192.494,243.867,1.267,84,"{-0.995,0.105,0}",17.082,14.276,1.197
715,Moreton_Bay_Mixed,4,47.753,1,12.572,11.29,1.114,138.909,139.942,1.007,80,"{-0.985,0.174,0}",13.884,10.08,1.377
716,Moreton_Bay_Mixed,20,56.109,1,6.453,0.488,13.226,117.408,194.648,1.658,38,"{0.616,0.788,0}",16.143,12.057,1.339
717,Moreton_Bay_Mixed,12,62.752,1,8.532,0.983,8.68,184.491,242.204,1.313,78,"{-0.978,0.208,0}",17.634,13.735,1.284
718,Moreton_Bay_Mixed,12,70.801,1,12.816,1.607,7.974,268.576,302.209,1.125,82,"{-0.99,0.139,0}",21.525,14.04,1.533
719,Moreton_Bay_Mixed,6,54.09,1,12.155,5.875,2.069,166.011,184.692,1.113,10,"{0.174,0.985,0}",15.085,12.244,1.232
720,Moreton_Bay_Mixed,4,44.881,1,11.902,10.502,1.133,121.703,123.154,1.012,76,"{-0.97,0.242,0}",13.374,9.208,1.452
721,Moreton_Bay_Mixed,6,57.589,1,14.662,4.534,3.234,190.467,197.726,1.038,80,"{-0.985,0.174,0}",18.321,10.792,1.698
722,Moreton_Bay_Mixed,10,54.84,1,8.284,2.909,2.848,140.13,186.171,1.329,22,"{0.375,0.927,0}",15.519,11.996,1.294
723,Moreton_Bay_Mixed,14,86.708,1,14.154,1.268,11.165,325.936,429.632,1.318,8,"{0.139,0.99,0}",24.476,17.553,1.394
724,Moreton_Bay_Mixed,6,54.031,1,12.504,5.506,2.271,165.474,187.225,1.131,58,"{0.848,0.53,0}",13.725,13.641,1.006
725,Moreton_Bay_Mixed,14,75.414,1,10.888,1.511,7.205,246.645,357.089,1.448,8,"{0.139,0.99,0}",19.503,18.309,1.065
726,Moreton_Bay_Mixed,12,80.855,1,18.78,0.867,21.672,284.26,302.167,1.063,80,"{-0.985,0.174,0}",30.609,9.872,3.101
727,Moreton_Bay_Mixed,16,71.633,1,10.095,0.876,11.527,214.088,291.164,1.36,82,"{-0.99,0.139,0}",18.188,16.009,1.136
728,Moreton_Bay_Mixed,8,60.006,1,13.132,2.45,5.359,202.18,227.895,1.127,72,"{-0.951,0.309,0}",16.937,13.455,1.259
729,Moreton_Bay_Mixed,8,70.239,1,15.045,2.971,5.064,273.874,306.896,1.121,82,"{-0.99,0.139,0}",18.858,16.274,1.159
